x1-Rated weight,x2-Actual weight,x3-Multiplier,x4-Throttle position,x5-Engine speed,x6-Luffing handle signal,x7-Winch handle signal,x8-Slewing handle signal,x9-Telescopic handle signal,x10-Left slewing current,x11-Right slewing current,x12-Flexiable pump control current,x13-Luffing balance valve control current,x14-Winch up pump control current,x15-Winch down pump control current,x16-Winch motor control current,y1-Winch speed,y2-Winch pump outlet pressure,y3-Slewing angle,y4-Boom length,y5-Flexiable pump pressure,y6-Luffing angle,y7-Amplitude,y8-Height
6,0.5,4,0,1083,0,0,0,1000,0,0,473,0,0,0,0,0,22.8,179.1,19.1,171.5,62.44,7.5,20.19
6,0.5,4,0,1093,0,0,0,1000,0,0,478,0,0,0,0,0,23.9,179.1,18.9,175.5,62.44,7.41,20.02
6,0.5,4,0,1093,0,0,0,1000,0,0,483,0,0,0,0,0,24.5,179.1,18.7,176.7,62.44,7.31,19.84
6,0.5,4,0,1095,0,0,0,1000,0,0,488,0,0,0,0,0,24.7,179.1,18.5,180.3,62.44,7.21,19.64
6,0.5,4,0,1098,0,0,0,1000,0,0,488,0,0,0,0,0,25.1,179.1,18.3,183.6,62.51,7.12,19.47
6,1.1,4,0,1101,0,0,0,1000,0,0,484,0,0,0,0,0,24.8,179.1,18.1,184.8,62.46,7.05,19.35
6,1.1,4,0,1100,0,0,0,1000,0,0,484,0,0,0,0,0,24.8,179.1,17.9,182,62.45,6.94,19.14
6,1.1,4,0,1099,0,0,0,1000,0,0,487,0,0,0,0,0,24.7,179.1,17.7,181.4,62.45,6.87,18.95
6,1.1,4,0,1101,0,0,0,1000,0,0,486,0,0,0,0,0,24.9,179.1,17.5,181.2,62.45,6.76,18.8
6,1.2,4,0,1100,0,0,0,1000,0,0,485,0,0,0,0,0,24.9,179.1,17.3,181.2,62.45,6.66,18.59
6,1.3,4,0,1099,0,0,0,1000,0,0,485,0,0,0,0,0,24.8,179.1,17.1,182.7,62.45,6.56,18.43
6,1.2,4,0,1098,0,0,0,1000,0,0,487,0,0,0,0,0,25.1,179.1,16.9,183.6,62.45,6.46,18.22
6,1.2,4,0,1101,0,0,0,1000,0,0,485,0,0,0,0,0,25,179.1,16.7,183.9,62.45,6.39,18.06
6,1.3,4,0,1100,0,0,0,1000,0,0,484,0,0,0,0,0,25.2,179.1,16.5,184.4,62.45,6.29,17.88
6,1.3,4,0,1099,0,0,0,1000,0,0,485,0,0,0,0,0,24.8,179.1,16.3,184.3,62.47,6.2,17.69
6,1.3,4,0,1101,0,0,0,1000,0,0,485,0,0,0,0,0,24.8,179.1,16.1,184.8,62.47,6.1,17.5
6,1.2,4,0,1097,0,0,0,1000,0,0,482,0,0,0,0,0,25.3,179.1,15.9,185.4,62.5,6.01,17.33
6,1.3,4,0,1036,0,0,0,1000,0,0,482,0,0,0,0,0,24.7,179.1,15.7,175.7,62.49,5.92,17.16
6,1.3,4,0,934,0,0,0,1000,0,0,467,0,0,0,0,0,22.1,179.1,15.4,152.1,62.46,5.82,16.96
6,1.3,4,0,943,0,0,0,1000,0,0,392,0,0,0,0,0,19,179.1,15.3,129.8,62.52,5.75,16.82
6,1.4,4,0,919,0,0,0,1000,0,0,370,0,0,0,0,0,53.2,179.1,15.1,92.4,62.52,5.68,16.69
6,1.4,4,0,827,0,0,0,1000,0,0,370,0,0,0,0,0,16.9,179.1,15,74.5,62.47,5.62,16.57
6,1.2,4,0,796,0,0,0,1000,0,0,370,0,0,0,0,0,11.4,179.1,14.9,79,62.47,5.57,16.48
6,1.2,4,0,797,0,0,0,1000,0,0,0,0,0,0,0,0,10.9,179.1,14.8,93.9,62.47,5.52,16.39
44,1.3,4,0,834,0,0,0,1000,0,0,0,0,0,0,0,0,6.8,179.1,14.8,35.1,62.47,5.52,16.39
44,1.3,4,0,804,0,0,0,1000,0,0,292,0,0,0,0,0,3.7,179.1,14.8,17.2,62.53,5.52,16.39
44,1.1,4,0,756,0,0,0,1000,0,0,394,0,0,0,0,0,7.9,179.1,14.8,105,62.53,5.52,16.39
44,1.2,4,0,769,0,0,0,1000,0,0,0,0,0,0,0,0,15.6,179.1,14.8,161.9,62.53,5.52,16.39
44,1.2,4,0,843,0,0,0,1000,0,0,0,0,0,0,0,0,9.8,179.1,14.8,44.5,62.53,5.52,16.39
44,1.2,4,0,811,0,0,0,1000,0,0,0,0,0,0,0,0,4.6,179.1,14.8,19.9,62.53,5.52,16.39
44,1.2,4,0,800,0,0,0,1000,0,0,0,0,0,0,0,0,2.5,179.1,14.8,9.3,62.53,5.52,16.39
44,1.2,4,0,798,0,0,0,1000,0,0,0,0,0,0,0,0,1.7,179.1,14.8,5.6,62.53,5.52,16.39
44,1.2,4,0,800,0,0,0,0,0,0,0,0,0,0,0,0,1.6,179.1,14.8,4.5,62.53,5.52,16.39
44,0.5,4,0,793,1000,0,983,0,232,0,231,430,0,0,0,0,1.4,179.1,14.8,18.1,62.49,5.52,16.39
44,0.5,4,0,775,1000,0,927,0,330,0,256,485,0,0,0,0,5.8,179.1,14.8,78.8,62.47,5.52,16.39
44,1.1,4,0,787,1000,0,927,0,395,0,282,522,0,0,0,0,9.1,179.1,14.8,80.7,62.44,5.56,16.37
44,0.5,4,0,789,1000,0,920,0,477,0,308,568,0,0,0,0,9.4,177.2,14.8,84.1,62.44,5.56,16.37
44,0.5,4,0,794,1000,0,893,0,468,0,334,614,0,0,0,0,10.7,174.6,14.8,83.4,62.37,5.56,16.37
44,0.5,4,0,800,1000,0,893,0,469,0,339,630,0,0,0,0,11.1,171.7,14.8,82.5,62.12,5.59,16.35
44,0.5,4,0,803,725,0,626,0,383,0,313,612,0,0,0,0,11.3,169.1,14.8,79.5,61.6,5.69,16.27
44,1.6,4,0,823,0,0,538,0,332,0,210,0,0,0,0,0,10.3,167.1,14.8,77,60.9,5.83,16.18
44,2.2,4,0,828,0,0,205,0,246,0,0,0,0,0,0,0,6.7,165.4,14.8,33.1,60.6,5.95,16.09
44,1.8,4,0,799,0,0,195,0,243,0,0,0,0,0,0,0,3.2,164.6,14.8,14.6,60.63,5.93,16.12
44,1.1,4,0,800,0,0,94,0,211,0,0,0,0,0,0,0,2.2,164,14.8,8,60.61,5.92,16.12
44,1.2,4,0,800,0,0,92,0,209,0,0,0,0,0,0,0,1.5,163.7,14.8,4.9,60.66,5.92,16.12
0,0,4,0,799,0,0,92,0,216,0,0,0,0,0,0,0,1.3,163.5,14.7,3.4,60.66,5.87,15.97
6,1.1,4,0,798,1000,0,376,0,278,0,223,425,0,0,0,0,1.2,163,14.8,5.2,60.66,5.92,16.12
6,0.5,4,0,784,1000,0,0,0,0,0,249,471,0,0,0,0,3.5,162.2,14.8,55.5,60.66,5.92,16.13
6,0.5,4,0,786,1000,0,0,0,0,0,274,508,0,0,0,0,8.9,162.1,14.8,80.8,60.61,5.92,16.12
6,0.5,4,0,791,1000,0,0,0,0,0,300,554,0,0,0,0,10,162.1,14.8,83.2,60.66,5.92,16.12
6,0.5,4,0,793,1000,0,0,0,0,0,326,609,0,0,0,0,10.8,162.1,14.8,83.5,60.61,5.92,16.12
6,0.5,4,0,796,1000,0,0,0,0,0,339,630,0,0,0,0,11.4,162.1,14.8,83.5,60.35,5.96,16.1
6,0.5,4,0,801,1000,0,0,0,0,0,339,630,0,0,0,0,11.5,162.1,14.8,82.3,59.81,6.08,16.02
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,11.4,162.1,14.8,80.5,59.22,6.19,15.93
6,0.5,4,0,799,1000,0,0,0,0,0,339,630,0,0,0,0,11.1,162.1,14.8,78.5,58.58,6.31,15.85
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,11.1,162.1,14.8,77.9,57.94,6.46,15.74
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,11.1,162.1,14.8,76.9,57.34,6.59,15.64
6,0.5,4,0,801,1000,0,0,0,0,0,339,630,0,0,0,0,11,162.1,14.8,76.2,56.74,6.71,15.55
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,10.7,162.1,14.8,74.6,56.13,6.84,15.45
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,10.6,162.1,14.8,74,55.53,6.96,15.35
6,0.5,4,0,801,1000,0,0,0,0,0,339,630,0,0,0,0,10.6,162.1,14.8,71.3,54.95,7.07,15.26
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,10.4,162.1,14.8,69.4,54.31,7.2,15.15
6,0.5,4,0,802,1000,0,0,0,0,0,339,630,0,0,0,0,10.4,162.1,14.8,68.3,53.77,7.31,15.06
6,0.5,4,0,801,1000,0,0,0,0,0,339,630,0,0,0,0,10.3,162.1,14.8,67.2,53.15,7.43,14.95
6,0.5,4,0,799,1000,0,0,0,0,0,339,630,0,0,0,0,10,162.1,14.8,65.7,52.54,7.55,14.85
6,0.5,4,0,801,1000,0,0,0,0,0,339,630,0,0,0,0,9.8,162.1,14.8,64.2,51.94,7.66,14.74
6,0.5,4,0,799,1000,0,0,0,0,0,339,630,0,0,0,0,9.7,162.1,14.8,62.4,51.32,7.78,14.64
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,9.7,162.1,14.8,61.3,50.64,7.9,14.52
6,0.5,4,0,802,1000,0,0,0,0,0,339,630,0,0,0,0,9.7,162.1,14.8,60.4,50.04,8.02,14.41
6,0.5,4,0,800,1000,0,0,0,0,0,339,630,0,0,0,0,9.2,162.1,14.8,59.5,49.42,8.13,14.29
6,0.5,4,0,800,1000,0,206,0,204,0,339,630,0,0,0,0,9.2,162.1,14.8,58,48.81,8.24,14.18
6,0.5,4,0,797,1000,0,205,0,246,0,339,630,0,0,0,0,8.9,161.9,14.8,56.4,48.16,8.36,14.05
6,0.5,4,0,800,1000,0,206,0,246,0,339,630,0,0,0,0,8.6,161.4,14.8,55.3,47.6,8.46,13.95
6,0.5,4,0,800,1000,0,436,0,289,0,339,630,0,0,0,0,8.8,161,14.8,53.5,46.84,8.59,13.81
6,0.5,4,0,803,1000,0,440,0,322,0,339,630,0,0,0,0,8.5,160.1,14.8,52.3,46.19,8.7,13.69
6,0.5,4,0,799,1000,0,518,0,347,0,339,630,0,0,0,0,8.3,158.6,14.8,51.3,45.63,8.8,13.57
6,0.5,4,0,800,1000,0,515,0,347,0,339,630,0,0,0,0,8.6,157.1,14.8,50.3,45.02,8.9,13.45
6,0.5,4,0,802,1000,0,515,0,348,0,339,630,0,0,0,0,8.2,155.6,14.8,49.1,44.35,9.01,13.32
6,0.5,4,0,802,1000,0,651,0,380,0,339,630,0,0,0,0,8.1,154.5,14.8,48.3,43.71,9.12,13.19
6,0.5,4,0,801,1000,0,652,0,390,0,339,630,0,0,0,0,8,152.3,14.8,45.7,43.07,9.21,13.07
6,0.5,4,0,796,1000,0,650,0,392,0,339,630,0,0,0,0,7.5,150.4,14.8,43.5,42.43,9.32,12.93
6,0.5,4,0,799,1000,0,652,0,391,0,339,630,0,0,0,0,7.5,149,14.8,41.8,41.83,9.42,12.81
6,0.5,4,0,797,1000,0,796,0,439,0,339,630,0,0,0,0,7.3,146.5,14.8,39.8,41.16,9.52,12.67
6,0.5,4,0,807,1000,0,800,0,440,0,339,630,0,0,0,0,7.1,144.6,14.8,38.2,40.52,9.62,12.54
6,0.5,4,0,800,1000,0,798,0,439,0,339,630,0,0,0,0,7.4,141.6,14.8,36.3,39.84,9.72,12.39
6,0.5,4,0,797,1000,0,796,0,439,0,339,630,0,0,0,0,7.1,139.7,14.8,34.8,39.27,9.81,12.26
6,0.5,4,0,800,1000,0,798,0,440,0,339,630,0,0,0,0,6.9,136.8,14.8,33.4,38.6,9.91,12.13
6,0.5,4,0,802,1000,0,914,0,468,0,339,630,0,0,0,0,6.6,134.7,14.8,32,37.91,9.99,11.99
6,0.5,4,0,802,1000,0,920,0,478,0,339,630,0,0,0,0,6.7,131.4,14.8,29.9,37.24,10.11,11.83
6,0.5,4,0,800,1000,0,907,0,477,0,339,630,0,0,0,0,6.5,129.1,14.8,28.5,36.65,10.18,11.7
6,0.5,4,0,806,1000,0,857,0,458,0,339,630,0,0,0,0,6.4,126.3,14.8,28.1,36,10.26,11.57
6,0.5,4,0,801,1000,0,857,0,457,0,339,630,0,0,0,0,6.2,123.1,14.8,26.4,35.25,10.37,11.4
6,0.5,4,0,803,1000,0,774,0,431,0,339,630,0,0,0,0,5.8,120.9,14.8,25,34.6,10.45,11.25
6,0.5,4,0,795,1000,0,722,0,427,0,339,630,0,0,0,0,6,118.5,14.8,24.2,33.87,10.54,11.1
6,0.5,4,0,803,1000,0,690,0,404,0,339,630,0,0,0,0,5.8,116.2,14.8,21.9,33.15,10.63,10.93
6,0.5,4,0,796,1000,0,688,0,404,0,339,630,0,0,0,0,5.7,113.6,14.8,19.9,32.41,10.72,10.77
6,0.5,4,0,804,1000,0,690,0,403,0,339,630,0,0,0,0,5.4,111.5,14.8,18.1,31.76,10.81,10.61
6,0.5,4,0,802,1000,0,690,0,404,0,339,630,0,0,0,0,5.1,109.9,14.8,16,30.99,10.89,10.45
6,0.5,4,0,802,1000,0,688,0,404,0,339,630,0,0,0,0,5,107.7,14.8,14.1,30.31,10.97,10.29
6,0.5,4,0,803,1000,0,688,0,403,0,339,630,0,0,0,0,4.6,105.1,14.8,12.1,29.62,11.05,10.11
6,0.5,4,0,805,1000,0,692,0,403,0,339,630,0,0,0,0,4.4,103.4,14.8,10.5,28.78,11.13,9.94
6,0.5,4,0,803,1000,0,685,0,403,0,339,630,0,0,0,0,4.5,101.3,14.8,8.5,28.12,11.21,9.75
6,0.5,4,0,802,1000,0,690,0,403,0,339,630,0,0,0,0,4.4,98.7,14.8,6.9,27.4,11.28,9.58
6,0.5,4,0,805,1000,0,457,0,330,0,339,630,0,0,0,0,4.4,96.6,14.8,5.2,26.67,11.35,9.42
6,0.5,4,0,795,1000,106,750,0,407,0,334,612,347,0,251,0,4,95,14.8,2.8,25.93,11.42,9.25
6,0.5,4,0,805,1000,1000,608,0,377,0,339,630,368,0,292,0.36,21.5,92.8,14.8,2.9,25.04,11.51,9.02
6,0.5,4,0,780,945,1000,604,0,377,0,334,624,436,0,405,2.7,30.8,91,14.8,2.6,24.43,11.56,8.87
6,0.5,4,0,777,707,956,654,0,393,0,294,546,700,0,523,6.74,37.9,89.2,14.8,1.4,23.52,11.64,8.65
6,1.2,4,0,788,658,975,654,0,392,0,295,550,700,0,554,10.76,40.8,87.6,14.8,1.7,22.73,11.7,8.45
6,0.5,4,0,784,742,1000,652,0,393,0,306,571,700,0,558,13.24,46.5,85.7,14.8,15.5,22.32,11.75,8.33
6,0.5,4,0,773,766,991,832,0,451,0,305,564,700,0,553,15.84,58.6,83.2,14.8,33.8,21.98,11.77,8.25
6,1.3,4,0,808,0,1000,836,0,451,0,0,417,700,0,558,20.41,66.8,81.2,14.8,42,21.42,11.81,8.13
6,1.4,4,7,875,0,1000,836,0,452,0,0,0,700,0,558,21.87,72.8,78.5,14.8,30.2,21.09,11.83,8.04
6,1.3,4,8,920,0,1000,836,0,452,0,0,0,700,0,558,22.41,65.5,74.8,14.8,20.8,21.08,11.85,8
6,0.5,4,10,936,0,1000,836,0,452,0,0,0,700,0,558,24.66,63.3,72.2,14.8,17.4,21.08,11.85,8
6,1.1,4,13,994,0,1000,838,0,452,0,0,0,700,0,558,25.62,67,68.6,14.8,16.9,21.08,11.85,8
6,0.5,4,15,987,0,1000,836,0,452,0,0,0,700,0,558,26.23,63.1,65.9,14.8,15.8,21.08,11.85,8
6,1.1,4,13,1006,0,1000,836,0,451,0,0,0,700,0,558,24.69,66,61.9,14.8,16.2,21.08,11.85,8
6,0.5,4,14,1004,0,1000,833,0,452,0,0,0,700,0,558,26.56,62.4,58.4,14.8,15.5,21.08,11.85,8
6,0.5,4,12,990,0,54,831,0,452,0,0,0,0,0,0,0,47.3,55.7,14.8,14.5,21.08,11.85,8
6,1.1,4,12,990,1000,0,838,0,453,0,239,0,0,0,0,0,15.9,52.5,14.8,16,21.09,11.85,8
6,1.5,4,20,1028,1000,0,836,0,451,0,309,0,0,0,0,0,10.6,49.1,14.8,70,21.09,11.84,8
6,1.4,4,23,1105,1000,0,835,0,451,0,379,0,0,0,0,0,9.4,45.4,14.8,72.4,21.15,11.85,8
6,1.1,4,22,1096,1000,0,736,0,420,0,449,0,0,0,0,0,9.2,40.9,14.8,73.5,21.35,11.84,8.02
6,0.5,4,24,1084,1000,0,732,0,418,0,498,0,0,0,0,0,9.5,38.1,14.8,73.4,21.62,11.82,8.08
6,0.5,4,22,1114,1000,0,733,0,419,0,503,0,0,0,0,0,9.6,34.4,14.8,73.9,22.01,11.8,8.17
6,0.5,4,24,1126,1000,0,732,0,418,0,508,0,0,0,0,0,9.3,30.9,14.8,72.8,22.42,11.76,8.28
6,0.5,4,22,1129,1000,0,735,0,419,0,513,0,0,0,0,0,9,28.3,14.8,73,22.78,11.74,8.37
6,0.5,4,22,1063,1000,1000,735,0,402,0,518,0,0,609,489,0.19,70.9,24.2,14.8,72.5,23.25,11.7,8.49
6,0.5,4,24,1098,1000,1000,526,0,342,0,523,0,0,648,558,4.78,70,21.4,14.8,72.6,23.67,11.67,8.57
6,0.5,4,27,1175,1000,1000,487,0,338,0,528,0,0,648,558,11.96,69.2,19.5,14.8,75,24.07,11.63,8.69
6,0.5,4,28,1185,1000,1000,466,0,318,0,533,0,0,648,558,16.71,68.3,16.7,14.8,74.6,24.47,11.6,8.78
6,0.5,4,35,1243,1000,1000,413,0,315,0,538,0,0,648,558,20.26,68.4,15,14.8,73.9,24.92,11.56,8.89
6,0.5,4,37,1311,1000,1000,397,0,311,0,543,0,0,648,558,20.26,67.5,12.9,14.8,74.9,25.3,11.52,8.99
6,1.1,4,38,1336,1000,1000,292,0,275,0,548,0,0,648,558,26.33,68.4,10.4,14.8,73.7,25.81,11.48,9.12
6,0.5,4,39,1337,1000,1000,294,0,274,0,550,0,0,648,558,28.66,66.9,9,14.8,74.7,26.36,11.43,9.24
6,0.5,4,40,1357,1000,1000,241,0,255,0,550,0,0,648,558,29.87,66.5,7.4,14.8,72.5,26.82,11.4,9.34
6,0.5,4,39,1356,1000,1000,174,0,237,0,550,0,0,648,558,30.04,61.8,6.1,14.8,71.8,27.37,11.33,9.49
6,1.1,4,37,1325,1000,1000,174,0,235,0,550,0,0,648,558,30.04,60.1,5,14.8,71.2,27.74,11.29,9.58
6,1.1,4,37,1313,1000,1000,0,0,0,0,550,0,0,648,558,29.3,60.2,4.1,14.8,71,28.33,11.24,9.72
6,0.5,4,43,1391,1000,1000,0,0,0,0,550,0,0,648,558,29.96,66.1,4,14.8,72.7,28.79,11.19,9.83
6,0.5,4,0,1050,0,1000,0,0,0,0,0,0,0,648,558,27.11,43.7,4,14.8,58.6,29.41,11.14,9.95
6,0.5,4,36,1194,0,1000,0,0,0,0,0,0,0,648,558,23.2,70.3,4,14.8,28.2,29.59,11.09,10.05
6,0.5,4,45,1420,0,1000,0,0,0,0,0,0,0,648,558,27.86,70,4,14.8,20.5,29.58,11.09,10.05
6,0.5,4,50,1497,0,1000,0,0,0,0,0,0,0,648,558,30.73,70.7,4,14.8,18.5,29.61,11.09,10.05
6,0.5,4,41,1494,0,1000,0,0,0,0,0,0,0,648,558,32.59,67,4,14.8,17.3,29.6,11.09,10.05
6,0.5,4,0,1026,0,1000,0,0,0,0,0,0,0,648,558,27.18,46.9,4,14.8,15.4,29.6,11.09,10.05
6,0.5,4,0,834,0,0,0,0,0,0,0,0,0,0,0,0,42.8,4,14.8,11.7,29.6,11.09,10.05
6,0.5,4,0,815,0,0,0,0,0,0,0,0,0,0,0,0,3.6,4,14.8,6.3,29.61,11.09,10.05
6,0.5,4,0,790,1000,711,0,0,0,0,229,428,354,0,265,0,36.9,4,14.8,7.8,29.6,11.09,10.05
6,0.5,4,0,777,1000,661,0,0,0,0,255,474,409,0,366,1.88,25.6,4,14.8,38.9,29.6,11.09,10.05
6,0.5,4,0,779,1000,563,0,0,0,0,281,529,406,0,369,4.41,29.2,4,14.8,78.6,29.6,11.09,10.05
6,0.5,4,0,793,1000,544,0,0,0,0,307,575,396,0,359,7.88,30.1,4,14.8,84.2,29.6,11.09,10.05
6,0.5,4,0,799,1000,526,0,0,0,0,332,612,393,0,345,7.38,30,4,14.8,83,29.49,11.09,10.05
6,0.5,4,0,780,998,945,0,0,0,0,338,629,682,0,485,5.66,41.7,4,14.8,77.9,29.01,11.12,9.97
6,0.5,4,0,782,996,973,0,0,0,0,338,630,700,0,543,9.35,49.5,4,14.8,62.6,28.29,11.2,9.8
6,0.5,4,0,807,998,920,0,0,0,0,339,630,700,0,515,16.93,55.5,4,14.8,52.6,27.59,11.27,9.62
6,0.5,4,0,806,1000,894,0,0,0,0,339,630,700,0,512,20.53,53,4,14.8,44.6,26.78,11.34,9.45
6,0.5,4,0,802,954,923,0,0,0,0,333,620,700,0,526,19.57,54.6,4,14.8,34.2,25.96,11.42,9.26
6,0.5,4,0,803,945,926,0,0,0,0,332,618,700,0,523,18.27,54,4,14.8,26.2,25.17,11.5,9.05
6,0.5,4,0,802,930,925,0,0,0,0,330,614,700,0,525,20.13,55,4,14.8,22.3,24.46,11.56,8.88
6,0.5,4,0,799,891,958,0,0,0,0,325,605,700,0,543,19.96,57.6,4,14.8,19.6,23.73,11.63,8.71
6,0.5,4,0,804,934,870,0,0,0,0,330,615,655,0,484,20.31,49.1,4,14.8,20.6,22.95,11.69,8.51
6,0.5,4,0,807,956,786,0,0,0,0,333,621,586,0,467,20.05,49.5,4,14.8,21.6,22.21,11.75,8.33
6,0.5,4,0,786,936,876,0,0,0,0,331,615,700,0,505,17.16,51.8,4,14.8,18.2,21.45,11.8,8.15
6,0.5,4,0,799,973,887,0,0,0,0,335,622,700,0,512,18.51,52.5,4,14.8,14.3,20.69,11.86,7.95
6,0.5,4,0,794,894,973,0,0,0,0,324,599,700,0,550,19.29,52.2,4,14.8,10,19.8,11.92,7.73
6,0.5,4,0,798,893,988,0,0,0,0,325,604,700,0,554,21.89,56.1,4,14.8,8.7,18.99,11.98,7.53
6,0.5,4,0,801,903,981,0,0,0,0,327,606,700,0,544,21.12,54.5,4,14.8,10.9,18.29,12.02,7.34
6,0.5,4,0,801,957,930,0,0,0,0,333,620,700,0,528,22.82,53.9,4,14.8,11.9,17.55,12.06,7.17
6,0.5,4,0,801,953,932,0,0,0,0,331,613,700,0,529,20.1,53.9,4,14.8,7.1,16.65,12.12,6.93
6,0.5,4,0,797,861,1000,0,0,0,0,320,598,700,0,558,18.51,54.9,4,14.8,3.2,15.73,12.16,6.71
6,0.5,4,0,798,834,1000,0,0,0,0,317,591,700,0,558,22.66,54.5,4,14.8,3.4,14.79,12.21,6.48
6,0.5,4,0,800,804,1000,0,0,0,0,314,587,700,0,558,21.29,55,4,14.8,5.3,13.96,12.25,6.25
6,0.5,4,0,799,781,1000,0,0,0,0,310,580,700,0,558,21.32,54.5,4,14.8,9.6,13.2,12.28,6.06
6,0.5,4,0,796,817,1000,0,0,0,0,318,586,700,0,558,23,53.3,4,14.8,16.7,12.46,12.31,5.87
6,0.5,4,0,795,886,1000,141,0,0,226,324,604,700,0,558,19.47,54.7,4,14.8,21.9,11.79,12.33,5.69
6,1.1,4,0,801,686,1000,28,0,0,187,300,564,700,0,558,21.13,55.7,4,14.8,17.8,10.83,12.36,5.48
6,1.2,4,0,798,804,1000,63,0,0,212,314,589,700,0,558,21.37,54.2,4,14.8,23.3,9.78,12.39,5.19
6,0.5,4,0,795,917,932,193,0,0,243,328,611,700,0,528,21.29,52.2,4,14.8,31.9,9.17,12.4,5.02
6,0.5,4,0,803,912,950,0,0,0,0,318,588,700,0,549,20.74,55.5,4,14.8,27.9,8.27,12.42,4.79
6,1.5,4,0,807,686,1000,0,0,0,0,284,533,700,0,558,21.96,56.5,4,14.8,22.2,7.08,12.43,4.49
6,1.1,4,0,795,776,1000,0,0,0,0,286,543,700,0,558,21.44,53.1,4,14.8,40.6,6.3,12.44,4.27
6,1.1,4,0,791,833,1000,0,0,0,0,286,539,700,0,558,19.54,54.5,4,14.8,59.6,5.73,12.45,4.11
6,1.1,4,0,793,1000,897,0,0,0,0,297,550,700,0,510,22.8,50.7,4,14.8,81.9,5.27,12.45,3.99
6,1.1,4,0,817,1000,762,0,0,0,0,293,550,516,0,449,20.56,44.2,4,14.8,84.3,4.8,12.45,3.88
6,1.2,4,0,810,990,736,0,0,0,0,287,538,562,0,451,18.18,41.7,4,14.8,83.8,4.24,12.45,3.73
6,1.2,4,0,803,1000,694,0,0,0,0,286,535,445,0,425,13.07,41.4,4,14.8,82.6,3.66,12.45,3.58
6,1.2,4,0,807,1000,635,0,0,0,0,281,528,427,0,398,15.34,40.4,4,14.8,83.7,3.08,12.45,3.44
6,1.2,4,0,803,987,721,0,0,0,0,276,522,443,0,413,12.68,38.5,4,14.8,82.6,2.62,12.44,3.31
6,1.1,4,0,808,1000,581,0,0,0,0,274,515,416,0,380,9.96,42.4,4,14.8,83.8,2.21,12.44,3.19
6,1.2,4,0,803,1000,584,214,0,0,196,272,510,412,0,377,12.4,34.1,4,14.8,82.4,1.81,12.44,3.1
6,1.1,4,0,800,1000,410,151,0,0,224,270,508,380,0,320,9.21,27.7,4,14.8,81.9,1.55,12.43,3.02
6,1.1,4,0,810,957,47,0,0,0,0,263,494,0,0,0,0,23.7,4,14.8,82.5,1.2,12.43,2.94
6,0.5,4,0,802,1000,0,0,0,0,0,266,500,0,0,0,0,9.3,4,14.8,82.6,0.97,12.42,2.86
6,0.5,4,0,798,1000,0,0,0,0,0,266,500,0,0,0,0,10.3,4,14.8,82.4,0.75,12.42,2.82
6,0.5,4,0,798,1000,0,0,0,0,0,266,500,0,0,0,0,10.6,4,14.8,82.8,0.68,12.42,2.78
6,0.5,4,0,799,1000,0,0,0,0,0,266,500,0,0,0,0,10.5,4.1,14.8,82.8,0.51,12.42,2.74
6,0,4,0,799,1000,0,0,0,0,0,266,500,0,0,0,0,10.5,4.1,14.8,82.6,0.29,12.41,2.7
6,0,4,0,801,1000,0,0,0,0,0,266,500,0,0,0,0,10.2,4.1,14.8,82.1,0.24,12.41,2.66
6,0,4,0,799,1000,0,0,0,0,0,266,499,0,0,0,0,10.1,4.6,14.8,82,0.17,12.41,2.66
6,0,4,0,810,0,0,0,0,0,0,223,435,0,0,0,0,9.8,4.8,14.8,81.8,0.17,12.41,2.66
6,0,4,0,830,0,0,0,0,0,0,0,0,0,0,0,0,7.5,4.8,14.8,39.6,0.17,12.41,2.66
6,0,4,0,803,0,0,0,0,0,0,0,0,0,0,0,0,4,4.8,14.8,16.6,0.23,12.41,2.66
6,0,4,0,800,0,0,0,0,0,0,0,0,0,0,0,0,2.3,4.8,14.8,8.5,0.23,12.41,2.66
6,0,4,0,799,0,0,0,0,0,0,0,0,0,0,0,0,1.8,4.8,14.8,5.4,0.23,12.41,2.66
6,0,4,0,799,0,0,0,0,0,0,0,0,0,0,0,0,1.7,4.8,14.8,4.1,0.23,12.41,2.66
6,0,4,0,801,0,0,0,0,0,0,0,0,0,0,0,0,1.4,4.8,14.8,3.2,0.23,12.41,2.66
6,0,4,0,799,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,14.8,3,0.23,12.41,2.66
6,0,4,0,799,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,14.8,2.7,0.23,12.41,2.66
6,0,4,0,801,0,0,0,0,0,0,0,0,0,0,0,0,0.7,4.8,14.8,2.6,0.23,12.41,2.66
6,0,4,0,800,0,0,0,0,0,0,0,0,0,0,0,0,1,4.8,14.8,2.6,0.25,12.41,2.66
6,0,4,0,394,0,0,0,0,0,0,0,0,0,0,0,0,1.3,4.8,14.8,2.1,0.22,12.41,2.66
